date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:24	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:24%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
17:23:24	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1e3.delayed	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
17:23:26	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:25%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:26	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1e6.delayed	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:27	62779/62779	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:18:33%20GMT	https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/4.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/4.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:28	319068/319068	---M--	200	added ('OK')	application/pdf	date:Mon,%2024%20Jun%202019%2017:01:28%20GMT	https://keshilliveterinar.com/wp-content/uploads/2019/06/022-FVE-GA-2019-Bratislava_report_rev.pdf	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/uploads/2019/06/022-FVE-GA-2019-Bratislava_report_rev.pdf	(from https://keshilliveterinar.com/2019/06/24/urdhri-profesional-i-mjekut-veterinar-shqiptar-antar-i-federates-veterinare-europiane-fve/)
17:23:29	6974/6974	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:18:33%20GMT	https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/thumbs/thumbs_4.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/thumbs/thumbs_4.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:29	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:28%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/4.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/4.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:29	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:29%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/4.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/4.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:30	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:29%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/)
17:23:30	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1ec.delayed	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/)
17:23:30	22260/22260	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:23:30%20GMT	https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/index.html	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:31	22260/22260	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:23:30%20GMT	https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/1-1/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/1-1/index.html	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/4-1/)
17:23:31	26177/26177	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:18:31%20GMT	https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/2.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/)
17:23:32	8242/8242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:18:31%20GMT	https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/thumbs/thumbs_2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/thumbs/thumbs_2.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/)
17:23:32	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:31%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/2.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/)
17:23:32	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:31%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/2.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/2.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/2-1/)
17:23:32	15210/15210	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ee849cdefc4ea73142659f04402a1a99%22	https://use.fontawesome.com/releases/v5.3.1/js/v4-shims.js?ver=5.3.1	C:/My%20Web%20Sites/keshilli%20veterinar/use.fontawesome.com/releases/v5.3.1/js/v4-shims7923.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:23:33	986033/986033	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d0482db440697a659af4980d2e841891%22	https://use.fontawesome.com/releases/v5.3.1/js/all.js?ver=5.3.1	C:/My%20Web%20Sites/keshilli%20veterinar/use.fontawesome.com/releases/v5.3.1/js/all7923.js	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/)
17:23:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2016%20Jun%202020%2015:23:32%20GMT	https://keshilliveterinar.com/?p=550	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/indexa165.html	(from https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/)
17:23:33	977/977	---MC-	200	added ('OK')	application/rss+xml	etag:%222a924132eda15a7d229c90bb877da471%22	https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/feed/	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/feed/index.html	(from https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/)
17:23:33	2680/2680	---MC-	200	added ('OK')	application/json	date:Tue,%2016%20Jun%202020%2015:23:32%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F02%2F07%2Ffve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference%2F	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed6b8a.json	(from https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/)
17:23:34	2766/2766	---MC-	200	added ('OK')	text/xml	date:Tue,%2016%20Jun%202020%2015:23:33%20GMT	https://keshilliveterinar.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkeshilliveterinar.com%2F2020%2F02%2F07%2Ffve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference%2F&format=xml	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-json/oembed/1.0/embed79e8	(from https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/)
17:23:34	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:34%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/)
17:23:34	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1f4.delayed	(from https://keshilliveterinar.com/2020/02/07/fve-working-group-food-safety-and-sustainability-2020-2022-terms-of-reference/)
17:23:34	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:34%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2020/05/)
17:23:35	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1f6.delayed	(from https://keshilliveterinar.com/2020/05/)
17:23:35	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:34%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2020/02/)
17:23:35	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1f8.delayed	(from https://keshilliveterinar.com/2020/02/)
17:23:35	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:34%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/2019/06/)
17:23:35	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.1fa.delayed	(from https://keshilliveterinar.com/2019/06/)
17:23:36	10056/10056	---M--	200	added ('OK')	application/javascript	date:Fri,%2020%20May%202016%2015:41:28%20GMT	https://keshilliveterinar.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://keshilliveterinar.com/wp-login.php)
17:23:37	47558/47558	---M--	200	added ('OK')	text/css	date:Thu,%2016%20May%202019%2005:17:56%20GMT	https://keshilliveterinar.com/wp-includes/css/dashicons.min.css?ver=5.4.2	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/css/dashicons.min7661.css	(from https://keshilliveterinar.com/wp-login.php)
17:23:38	5867/5867	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Feb%202020%2013:53:35%20GMT	https://keshilliveterinar.com/wp-includes/css/buttons.min.css?ver=5.4.2	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/css/buttons.min7661.css	(from https://keshilliveterinar.com/wp-login.php)
17:23:39	3037/3037	---M-Z	200	added ('OK')	text/html	date:Tue,%2016%20Jun%202020%2015:23:38%20GMT	https://keshilliveterinar.com/wp-login.php?action=lostpassword	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-loginc2b6.html	(from https://keshilliveterinar.com/wp-login.php)
17:23:41	353/353	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:13:22%20GMT	https://keshilliveterinar.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/js/zxcvbn-async.min5152.js	(from https://keshilliveterinar.com/wp-login.php)
17:23:42	16154/16154	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:13:22%20GMT	https://keshilliveterinar.com/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/js/underscore.min4511.js	(from https://keshilliveterinar.com/wp-login.php)
17:23:43	1079/1079	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2016:13:22%20GMT	https://keshilliveterinar.com/wp-includes/js/wp-util.min.js?ver=5.4.2	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/js/wp-util.min7661.js	(from https://keshilliveterinar.com/wp-login.php)
17:23:43	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:42%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/)
17:23:43	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.203.delayed	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/)
17:23:44	24227/24227	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:18:31%20GMT	https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/3.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/)
17:23:45	6751/6751	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Jun%202019%2013:18:31%20GMT	https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/thumbs/thumbs_3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/thumbs/thumbs_3.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/)
17:23:45	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:44%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/3.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/)
17:23:45	0/0	---MCZ	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/3.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/3.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/3-1/)
17:23:45	0/0	---M-Z	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https://keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait,w_275,h_237/https_/keshilliveterinar.com/wp-content/uploads/2019/06/cropped-stema.png	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/1-1/)
17:23:46	0/-1	---M--	301	error ('')			https://keshilliveterinar.com/wp-admin	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-admin.209.delayed	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/1-1/)
17:23:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:45%20GMT	https://cdn.shortpixel.ai/client/q_glossy,ret_img/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_glossy,ret_img/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/1-1/)
17:23:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2015:23:45%20GMT	https://cdn.shortpixel.ai/client/q_lqip,ret_wait/https://keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	C:/My%20Web%20Sites/keshilli%20veterinar/cdn.shortpixel.ai/client/q_lqip,ret_wait/https_/keshilliveterinar.com/wp-content/gallery/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/1.jpg	(from https://keshilliveterinar.com/trajnimi-i-kafsheve-te-vogla-me-turkun26-05-2018/nggallery/image/1-1/)
17:23:47	44868/44868	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Mar%202019%2005:29:52%20GMT	https://keshilliveterinar.com/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/fonts/dashicons2ce6.eot	(from https://keshilliveterinar.com/wp-includes/css/dashicons.min.css?ver=5.4.2)
17:23:48	44696/44696	---M--	200	added ('OK')	font/ttf	date:Thu,%2028%20Mar%202019%2005:29:52%20GMT	https://keshilliveterinar.com/wp-includes/fonts/dashicons.ttf?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/keshilli%20veterinar/keshilliveterinar.com/wp-includes/fonts/dashicons2ce6.ttf	(from https://keshilliveterinar.com/wp-includes/css/dashicons.min.css?ver=5.4.2)
